age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
24,M,174,En Couple,1,FALSE,1452 ZH 86
27,M,1033,En Couple,0,FALSE,2850 IY 93
55,M,1220,En Couple,4,FALSE,3607 XZ 70
57,M,158,Seule,1,FALSE,3281 HQ 67
44,M,541,En Couple,0,FALSE,557 ME 52
39,F,1335,En Couple,0,FALSE,5044 VK 83
54,M,764,En Couple,0,TRUE,9910 CA 22
58,M,532,En Couple,0,FALSE,1238 ZW 94
18,M,1317,En Couple,3,FALSE,98 KY 76
65,F,596,Célibataire,0,FALSE,5821 TO 72
25,M,496,Célibataire,0,FALSE,282 ND 11
59,M,927,Célibataire,0,FALSE,4583 LW 63
28,M,191,Marié(e),4,FALSE,4756 UI 75
70,M,517,Célibataire,0,FALSE,9103 CR 81
84,M,479,En Couple,4,FALSE,509 IO 40
43,M,402,En Couple,0,FALSE,5446 UX 34
29,M,241,Célibataire,0,FALSE,7822 XF 81
43,F,502,Seule,2,FALSE,524 LR 28
50,M,780,En Couple,4,FALSE,2569 KU 70
40,M,493,En Couple,2,TRUE,4118 OH 97
37,M,507,Célibataire,0,FALSE,5226 VE 17
52,F,922,Célibataire,0,FALSE,8039 BB 39
55,M,420,Célibataire,0,FALSE,3384 VM 13
71,M,1114,En Couple,2,FALSE,2761 SK 98
33,M,243,En Couple,3,FALSE,3283 QE 63
25,M,485,En Couple,3,TRUE,9762 EF 94
58,M,517,En Couple,4,FALSE,8229 MX 53
81,M,168,Célibataire,0,FALSE,738 VU 80
46,M,484,En Couple,4,TRUE,6147 JE 36
35,M,161,En Couple,2,FALSE,5569 OG 70
43,M,420,En Couple,3,TRUE,6923 US 74
31,F,504,Célibataire,0,FALSE,211 LY 90
21,M,865,En Couple,2,FALSE,5941 YR 78
48,M,475,Célibataire,0,FALSE,277 HS 82
33,M,1251,En Couple,2,FALSE,7252 CL 76
58,M,548,En Couple,4,FALSE,8495 EQ 16
25,F,925,En Couple,3,FALSE,9604 YT 93
26,F,430,En Couple,0,FALSE,4881 JS 32
53,F,536,Célibataire,0,FALSE,3435 IQ 75
32,M,1003,En Couple,0,FALSE,6696 QZ 85
18,M,545,En Couple,2,FALSE,633 YF 38
32,F,197,En Couple,2,FALSE,6296 QS 89
30,F,418,Célibataire,0,FALSE,9802 PV 44
32,F,238,En Couple,0,FALSE,9424 JR 72
80,M,1038,En Couple,1,FALSE,3872 BG 25
22,M,411,En Couple,4,FALSE,2139 TP 10
22,M,174,En Couple,1,TRUE,4731 BD 42
32,F,213,En Couple,2,FALSE,8699 GM 77
29,F,556,En Couple,4,FALSE,1187 VP 57
49,M,1244,Célibataire,0,FALSE,5550 NL 85
54,F,1141,En Couple,4,FALSE,1305 VD 18
31,M,522,Célibataire,0,FALSE,411 DD 78
28,M,839,En Couple,3,FALSE,8012 ID 48
44,M,555,Célibataire,0,FALSE,4867 ZN 50
75,M,440,En Couple,4,FALSE,607 QM 97
22,F,578,Célibataire,0,FALSE,6530 JX 32
26,M,453,En Couple,1,TRUE,2453 WV 71
47,M,1065,En Couple,0,TRUE,5676 YZ 69
47,M,432,Célibataire,0,FALSE,7832 LA 83
30,M,451,En Couple,1,FALSE,7842 AI 22
32,M,901,En Couple,3,FALSE,1195 RF 51
19,M,168,Célibataire,0,FALSE,8365 SA 43
28,M,999,En Couple,1,FALSE,2732 IP 67
24,M,200,En Couple,2,FALSE,207 HC 75
24,M,222,Célibataire,0,FALSE,9622 VL 87
49,M,727,En Couple,1,FALSE,9559 KH 21
51,M,167,En Couple,0,FALSE,7784 WB 53
63,M,1177,En Couple,3,FALSE,5659 UI 66
29,M,468,Célibataire,0,FALSE,225 LG 61
25,F,532,En Couple,2,FALSE,7948 ID 53
39,M,491,En Couple,3,FALSE,3318 TY 46
41,M,525,En Couple,3,TRUE,5879 AQ 77
48,M,431,En Couple,2,FALSE,5815 OS 85
34,M,1308,En Couple,1,FALSE,1873 RR 63
59,F,203,En Couple,1,TRUE,5519 PZ 39
18,M,472,En Couple,4,FALSE,1064 HA 69
74,M,246,En Couple,3,TRUE,9907 TI 27
30,M,245,En Couple,2,FALSE,6390 XE 29
45,M,580,Célibataire,0,FALSE,2847 NG 21
64,M,579,Célibataire,0,FALSE,943 AJ 37
24,M,528,Célibataire,0,FALSE,5214 CH 36
83,M,1334,En Couple,4,TRUE,8223 ZS 29
61,M,546,En Couple,1,FALSE,6945 DU 71
40,M,152,En Couple,3,FALSE,2686 VX 78
26,F,913,En Couple,1,FALSE,8084 OM 40
46,F,579,En Couple,4,TRUE,9069 HU 86
49,F,462,Célibataire,0,FALSE,702 XZ 77
29,M,874,Célibataire,0,FALSE,5225 EK 16
62,M,436,En Couple,1,FALSE,4462 MD 60
43,F,462,En Couple,1,FALSE,69 PS 40
18,F,533,En Couple,0,TRUE,561 IS 11
26,M,524,En Couple,3,TRUE,3825 PH 29
31,M,-1,En Couple,2,FALSE,2456 XT 56
35,M,1375,En Couple,1,FALSE,679 AN 82
30,F,427,Célibataire,0,FALSE,8484 ZR 91
25,M,1268,En Couple,0,FALSE,8986 SN 69
52,M,456,En Couple,0,TRUE,540 LE 14
84,M,1200,En Couple,0,FALSE,6711 ZW 52
53,M,227,En Couple,2,FALSE,9539 KU 27
28,F,460,En Couple,0,FALSE,4373 GJ 93
48,M,229,En Couple,3,FALSE,5844 WQ 75
43,F,563,En Couple,1,FALSE,582 KI 78
47,M,249,En Couple,1,FALSE,839 TT 60
76,M,543,Seule,3,FALSE,9686 MY 20
39,M,517,En Couple,1,TRUE,1387 EZ 22
25,M,461,Célibataire,0,FALSE,3192 LI 48
48,F,193,Célibataire,0,FALSE,5724 MQ 62
29,M,509,Célibataire,0,FALSE,7822 AU 70
32,M,953,Célibataire,0,FALSE,1340 CS 88
28,F,485,Célibataire,0,FALSE,3247 VH 47
18,M,159,Célibataire,0,FALSE,9914 RJ 85
75,F,763,Célibataire,0,FALSE,4752 TN 55
23,F,559,Seule,3,FALSE,7584 RK 95
63,F,509,En Couple,0,FALSE,4190 UN 89
19,M,231,Célibataire,0,FALSE,5487 PU 61
51,M,416,En Couple,0,TRUE,7072 DE 22
48,M,1284,Seule,3,FALSE,2259 LI 34
36,M,489,En Couple,0,FALSE,7463 ID 28
53,F,568,En Couple,3,FALSE,4482 VA 32
36,M,1019,En Couple,2,FALSE,286 FJ 20
59,M,153,Seul,0,FALSE,7726 JM 54
53,F,1245,En Couple,4,FALSE,7596 GC 65
39,M,188,En Couple,4,FALSE,4800 EC 64
52,M,990,En Couple,0,FALSE,6142 VK 18
18,M,226,En Couple,3,TRUE,2109 MZ 40
72,M,1138,En Couple,2,FALSE,3328 NT 94
32,M,546,Célibataire,0,FALSE,9058 AE 17
42,M,490,Célibataire,0,FALSE,5891 IQ 80
26,M,217,En Couple,2,TRUE,3913 KR 32
29,M,223,En Couple,4,FALSE,8549 JD 31
33,F,198,Célibataire,0,FALSE,4404 MG 86
62,M,1012,Célibataire,0,FALSE,8798 WG 11
29,F,523,En Couple,3,FALSE,46 WW 51
36,M,504,Célibataire,0,FALSE,2494 SJ 62
24,M,952,En Couple,4,FALSE,8751 QE 49
35,M,570,En Couple,1,FALSE,1666 ZF 97
26,F,539,En Couple,2,FALSE,9046 RG 33
41,M,153,En Couple,3,TRUE,4110 IG 52
19,F,156,Célibataire,0,FALSE,1358 XP 62
77,M,522,En Couple,1,FALSE,1442 XG 93
29,M,504,En Couple,3,TRUE,123 RM 44
81,F,447,Célibataire,0,FALSE,1719 UF 27
18,M,446,En Couple,2,FALSE,3980 LG 43
60,F,240,Célibataire,0,FALSE,3217 TH 86
74,F,427,En Couple,0,FALSE,4360 TR 88
46,M,200,En Couple,3,FALSE,5676 BZ 41
55,M,1283,En Couple,0,FALSE,5283 DZ 94
74,M,1385,Célibataire,0,FALSE,9152 HV 56
52,M,768,En Couple,1,FALSE,4264 CU 41
34,M,889,En Couple,2,FALSE,6014 BD 80
20,F,160, ,2,FALSE,9981 KD 98
47,F,588,En Couple,3,FALSE,9762 DK 53
26,F,574,En Couple,3,FALSE,1476 CO 74
39,F,596,En Couple,1,FALSE,9201 IQ 18
41,M,203,Célibataire,0,FALSE,9222 FA 25
28,F,553,En Couple,2,FALSE,5034 FD 46
58,F,729,Célibataire,0,FALSE,6200 WP 17
58,F,1262,Célibataire,0,FALSE,6871 TV 70
40,M,1212,Célibataire,0,FALSE,9959 AK 97
45,M,589,En Couple,2,FALSE,8378 NG 65
49,M,213,En Couple,1,FALSE,909 OY 89
25,M,427,En Couple,2,TRUE,6946 DX 19
40,F,556,En Couple,0,FALSE,6955 LB 91
27,Homme,450,Célibataire,0,FALSE,4741 ZX 82
54,M,227,En Couple,0,FALSE,8191 KB 70
45,M,1225,En Couple,0,TRUE,9269 FX 37
20,M,191,En Couple,3,TRUE,1949 DM 41
44,M,1216,En Couple,1,FALSE,4989 CL 40
27,M,1169,En Couple,4,FALSE,9815 HK 33
27,M,161,En Couple,0,FALSE,1491 NW 17
35,M,1369,En Couple,2,FALSE,3991 LO 18
47,F,419,En Couple,0,FALSE,1349 UB 57
78,M,532,En Couple,1,FALSE,1537 UX 83
54,M,488,En Couple,3,FALSE,5518 NP 56
62,M,583,Célibataire,0,FALSE,404 KC 90
44,F,952,Célibataire,0,FALSE,6080 MX 14
21,M,190,En Couple,2,?,663 LX 21
55,F,746,En Couple,2,TRUE,328 QL 39
26,M,209,En Couple,3,TRUE,3246 DG 80
20,M,1295,Célibataire,0,FALSE,9166 LT 77
23,F,594,En Couple,2,FALSE,3523 LL 78
22,M,961,En Couple,0,FALSE,9636 NQ 94
81,M,558,En Couple,1,FALSE,2303 WD 51
68,F,197,En Couple,4,FALSE,7156 QQ 30
24,M,522,En Couple,2,FALSE,2785 XM 92
56,F,542,En Couple,1,FALSE,9205 EM 96
56,M,577,En Couple,1,TRUE,4402 YV 51
20,F,223,En Couple,0,TRUE,1556 KZ 47
45,M,223,En Couple,2,TRUE,4377 KD 17
84,M,844,Célibataire,0,FALSE,6940 WD 58
31,M,422,Célibataire,0,FALSE,9746 ZM 19
28,M,435,En Couple,0,TRUE,1808 MW 91
29,M,495,En Couple,1,FALSE,1207 CD 78
52,M,201,Célibataire,0,FALSE,4158 WC 25
32,F,1352,En Couple,1,FALSE,4314 DC 26
68,M,705,En Couple,0,FALSE,267 JD 19
53,M,241,En Couple,2,TRUE,7142 BI 63
82,F,171,Célibataire,0,FALSE,8507 CM 24
29,F,1288,En Couple,1,TRUE,4498 SC 39
26,M,412,En Couple,4,FALSE,6823 GJ 50
29,M,1019,En Couple,1,FALSE,2015 FY 58
26,F,563,Célibataire,0,FALSE,4054 WC 73
56,M,573,En Couple,1,FALSE,1079 JX 89
79,F,1268,Célibataire,0,FALSE,4439 BV 26
55,M,418,Célibataire,0,FALSE,3918 XQ 31
59,M,569,N/D,0,FALSE,3667 TE 86
39,M,707,En Couple,1,FALSE,2530 EA 68
65,M,1025,En Couple,1,TRUE,2237 NR 78
20,M,514,En Couple,1,TRUE,1341 ES 20
30,F,400,Célibataire,0,FALSE,8307 NM 64
67,Féminin,245,En Couple,2,FALSE,4575 UD 56
41,M,527,En Couple,4,FALSE,44 QA 54
51,M,190,Célibataire,0,FALSE,4070 VZ 10
64,F,563,En Couple,4,FALSE,4681 IO 13
19,M,537,Célibataire,0,FALSE,5111 IK 71
30,M,1186,En Couple,0,TRUE,6629 DG 90
74,M,204,En Couple,2,FALSE,5476 OO 66
56,M,546,Célibataire,0,FALSE,9559 FH 32
37,F,1070,En Couple,2,FALSE,8901 JP 42
28,M,216,En Couple,2,FALSE,4541 OS 62
50,F,599,En Couple,2,FALSE,6097 PK 58
34,M,422,Célibataire,0,FALSE,257 DK 21
24,M,480,En Couple,3,FALSE,3540 DT 39
68,M,572,En Couple,2,TRUE,2885 EG 74
42,M,411,En Couple,4,FALSE,24 EL 58
52,M,561,En Couple,2,TRUE,6136 QN 50
31,M,517,En Couple,0,TRUE,2222 XE 76
27,M,467,En Couple,4,FALSE,1024 LO 29
53,M,1236,Célibataire,0,FALSE,4179 AK 25
70,M,415,Célibataire,0,FALSE,1374 QZ 16
58,M,977,En Couple,2,TRUE,7598 ZH 58
43,M,205,En Couple,2,FALSE,3535 GK 63
40,M,531,En Couple,4,FALSE,5582 ZJ 86
30,M,548,En Couple,4,TRUE,2168 GI 50
43,M,938,En Couple,4,FALSE,2045 AX 98
20,M,449,En Couple,1,FALSE,7575 FS 41
28,M,570,Célibataire,0,FALSE,2977 RK 54
67,M,546,Célibataire,0,FALSE,8534 RV 94
19,M,936,Célibataire,0,FALSE,9656 AN 38
37,M,964,En Couple,1,TRUE,8585 MW 38
79,M,1101,Célibataire,0,FALSE,2585 NP 62
31,M,229,Célibataire,0,FALSE,188 JI 12
26,F,458,En Couple,0,FALSE,4375 LF 27
44,M,420,En Couple,0,FALSE,1655 VC 56
57,F,155,Célibataire,0,FALSE,5214 BB 95
79,F,241,En Couple,3,FALSE,7788 LA 10
19,M,1372,Célibataire,0,FALSE,7782 HB 25
38,M,567,Célibataire,0,FALSE,7381 LR 49
40,Masculin,441,Célibataire,0,FALSE,7149 WB 44
36,M,201,En Couple,3,TRUE,3288 YE 95
83,M,997,En Couple,4,FALSE,5471 PF 59
54,M,406,Célibataire,0,FALSE,1332 SF 43
18,M,530,En Couple,3,FALSE,3055 CU 30
70,M,191,En Couple,1,FALSE,899 WG 33
49,F,436,En Couple,1,FALSE,1804 HW 14
22,M,1097,Célibataire,0,FALSE,2968 OT 71
38,M,565,En Couple,2,FALSE,5135 GC 87
27,F,189,Célibataire,0,FALSE,3264 LC 52
62,M,210,Célibataire,0,FALSE,3017 YG 70
38,M,522,En Couple,3,TRUE,3554 DR 85
55,F,518,Seul,0,FALSE,375 AY 55
78,M,241,En Couple,2,FALSE,3345 MD 74
26,F,462,En Couple,1,FALSE,4848 VK 56
25,F,538,En Couple,1,FALSE,6838 BP 27
40,F,411,En Couple,1,FALSE,6386 HA 92
53,M,1357,En Couple,2,FALSE,3048 JH 61
70,M,800,Seule,1,FALSE,842 JX 81
48,F,1352,En Couple,0,FALSE,1029 YL 31
41,M,465,En Couple,0,FALSE,2475 RC 32
20,M,770,En Couple,3,FALSE,7384 QN 19
23,M,538,Célibataire,0,FALSE,1347 ER 50
71,M,430,Célibataire,0,FALSE,6163 BF 82
78,M,167,En Couple,3,FALSE,8955 KM 31
29,F,515,En Couple,1,FALSE,7700 EH 85
45,M,547,En Couple,3,FALSE,4677 TO 50
60,F,730,En Couple,1,TRUE,3313 XS 30
21,M,161,En Couple,2,TRUE,5870 YF 49
28,M,510,En Couple,1,TRUE,2029 IC 74
61,M,537,En Couple,2,FALSE,4187 EQ 43
44,M,198,En Couple,1,FALSE,1555 XF 20
53,M,1115,Célibataire,0,FALSE,6205 YN 28
?,F,477,En Couple,1,TRUE,9687 EQ 50
19,M,983,Célibataire,0,FALSE,7135 MH 71
38,M,449,Célibataire,0,FALSE,6634 SI 34
24,M,193,Célibataire,0,FALSE,804 NV 90
57,M,574,En Couple,1,FALSE,9028 SC 93
69,M,206,Célibataire,0,FALSE,2907 KL 23
20,M,167,En Couple,0,FALSE,7050 FR 17
19,F,440,En Couple,4,FALSE,5789 DE 63
66,M,924,En Couple,2,FALSE,2855 UM 14
51,M,516,Célibataire,0,FALSE,4539 BX 93
70,M,518,En Couple,2,TRUE,9684 MT 67
42,M,1051,En Couple,0,FALSE,1266 KH 61
59,M,518,En Couple,3,FALSE,2097 DR 42
66,M,1331,En Couple,2,TRUE,4680 DE 60
41,M,152,En Couple,1,FALSE,6283 BH 58
60,M,163,En Couple,1,FALSE,558 CA 47
48,M,462,En Couple,1,FALSE,4198 QE 20
20,F,843,Célibataire,0,FALSE,2029 NI 80
54,M,443,Célibataire,0,FALSE,6386 AF 23
65,M,417,Célibataire,0,FALSE,3131 UT 61
58,M,175,En Couple,0,TRUE,4872 PV 33
23,M,167,Célibataire,0,FALSE,821 VU 91
83,F,703,En Couple,2,FALSE,7244 DN 18
43,M,598,Célibataire,0,FALSE,7700 ZC 71
38,M,973,En Couple,2,FALSE,5274 SI 35
41,M,199,En Couple,0,FALSE,9706 JU 65
56,M,855,En Couple,0,FALSE,4506 RW 33
36,F,482,En Couple,0,FALSE,1571 OC 81
20,M,564,Célibataire,0,FALSE,6701 SQ 32
25,M,472,En Couple,0,FALSE,4311 UM 62
32,F,538,Seule,1,FALSE,3087 HB 68
42,M,1362,En Couple,3,FALSE,9812 FB 11
80,F,504,En Couple,2,FALSE,2357 OH 56
30,M,559,Célibataire,0,FALSE,2453 AJ 19
24,M,180,Célibataire,0,FALSE,1358 JS 21
65,F,540,En Couple,1,FALSE,367 ZM 30
83,M,504,En Couple,2,FALSE,3508 VO 76
72,F,841,En Couple,0,FALSE,2848 DS 69
52,M,528,En Couple,3,FALSE,714 AN 23
83,M,1133,En Couple,3,FALSE,1489 VI 52
70,M,877,En Couple,2,FALSE,4348 JB 19
82,M,961,En Couple,4,TRUE,5267 OS 61
62,M,206,En Couple,3,FALSE,1716 WP 97
56,F,575,En Couple,0,FALSE,5763 JG 85
79,F,205,Célibataire,0,FALSE,961 SH 84
53,M,1276,Seule,1,FALSE,9271 GK 45
42,F,187,En Couple,4,FALSE,5407 QJ 93
31,M,702,En Couple,0,FALSE,4207 UW 40
26,M,150,En Couple,2,TRUE,1316 RC 25
84,M,1061,Célibataire,0,FALSE,2391 LJ 69
30,M,178,En Couple,4,TRUE,6334 GN 76
40,M,472,En Couple,0,FALSE,1409 XD 28
34,F,1213,Célibataire,0,FALSE,2839 LO 59
56,F,1210,En Couple,0,TRUE,7502 HT 15
23,F,210,En Couple,4,FALSE,5939 WZ 93
67,M,184,En Couple,1,FALSE,3075 NK 23
25,M,507,Célibataire,0,FALSE,8895 AG 13
18,F,419,Seule,2,FALSE,9253 IY 32
21,M,987,Célibataire,0,FALSE,2801 CK 78
20,M,166,Célibataire,0,FALSE,3392 UA 86
59,M,193,Célibataire,0,FALSE,9820 CL 93
22,M,491,En Couple,1,FALSE,9513 UX 24
21,M,491,En Couple,2,FALSE,2090 CH 35
27,Homme,495,En Couple,2,FALSE,9169 GX 13
55,F,204,Célibataire,0,FALSE,5218 HA 88
56,M,214,En Couple,2,FALSE,8898 YC 27
49,F,1331,En Couple,2,FALSE,9713 CZ 71
21,F,212,Célibataire,0,FALSE,7969 KM 72
18,M,457,Célibataire,0,FALSE,2514 EV 37
45,M,582,Célibataire,0,FALSE,6876 JE 71
24,F,716,En Couple,4,TRUE,4520 KZ 43
27,F,439,Célibataire,0,FALSE,2796 TF 35
48,M,414,Célibataire,0,FALSE,6400 ES 52
47,M,843,Célibataire,0,FALSE,529 UQ 45
21,M,536,Célibataire,0,FALSE,8578 QR 35
52,M,544,En Couple,2,FALSE,2234 OE 53
18,F,528,En Couple,4,FALSE,8703 GH 69
74,M,161,En Couple,1,FALSE,1564 MJ 89
29,M,526,Célibataire,0,FALSE,577 XT 24
38,F,1306,En Couple,1,FALSE,6936 ZV 76
20,F,577,Célibataire,0,FALSE,2671 VP 94
55,M,179,Célibataire,0,FALSE,2551 CX 61
64,M,421,Célibataire,0,FALSE,8104 PG 65
46,F,590,Célibataire,0,FALSE,3023 HX 68
34,F,1366,En Couple,0,FALSE,9157 XZ 40
29,M,538,En Couple,0,TRUE,3101 NI 93
31,M,200,En Couple,4,TRUE,1641 NE 47
28,M,1120,En Couple,4,TRUE,7961 YZ 82
22,M,566,En Couple,1,TRUE,482 ZG 66
78,F,562,En Couple,0,TRUE,5703 TQ 29
74,F,225,En Couple,0,FALSE,7287 VN 72
60,F,469,En Couple,0,FALSE,4018 KY 64
18,F,230,En Couple,2,TRUE,2377 JW 91
58,M,449,En Couple,1,FALSE,4961 UA 22
58,M,407,En Couple,3,FALSE,2756 KS 12
56,M,490,En Couple,4,TRUE,1940 GU 53
45,M,1066,En Couple,0,FALSE,1484 KT 35
62,M,207,En Couple,3,TRUE,4470 GC 68
70,M,771,En Couple,2,FALSE,754 OI 26
22,M,531,En Couple,0,FALSE,6650 DC 41
52,M,550,En Couple,3,FALSE,6975 MV 94
73,F,502,Célibataire,0,FALSE,3806 TZ 20
47,M,529,En Couple,4,FALSE,1909 EQ 37
40,M,417,En Couple,4,FALSE,5517 LU 57
58,M,167,Célibataire,0,FALSE,1139 QA 48
36,M,999,En Couple,0,FALSE,6822 RM 45
24,M,1082,Célibataire,0,FALSE,1023 XU 18
27,F,568,En Couple,2,TRUE,1064 OW 82
35,M,451,En Couple,3,FALSE,139 KQ 40
49,M,1044,En Couple,2,FALSE,6888 MX 29
22,M,599,En Couple,0,FALSE,4434 AX 41
30,M,549,Célibataire,0,FALSE,6966 OM 47
57,M,876,Célibataire,0,FALSE,665 SB 80
50,M,463,En Couple,4,FALSE,6702 NR 58
38,M,906,En Couple,1,FALSE,5025 EF 45
51,M,1056,En Couple,3,FALSE,1714 MN 28
48,M,190,Célibataire,0,FALSE,7521 YZ 58
80,M,233,Célibataire,0,FALSE,9586 TR 92
30,F,179,Célibataire,0,FALSE,6109 OJ 74
21,M,465,Célibataire,0,FALSE,7238 IN 66
59,M,517,En Couple,0,FALSE,2148 WC 97
65,F,440,En Couple,0,FALSE,6591 FO 69
25,M,156,Seule,1,FALSE,3771 DA 48
25,M,189,En Couple,1,FALSE,3020 RI 47
36,M,1248,En Couple,3,FALSE,7316 BA 28
23,M,897,Célibataire,0,FALSE,5840 TN 75
27,M,1009,En Couple,4,FALSE,5852 WT 31
43,M,958,En Couple,3,FALSE,4814 OI 59
27,F,508,En Couple,1,FALSE,4278 SJ 57
37,F,163,Célibataire,0,FALSE,4720 QB 41
40,M,567,En Couple,4,TRUE,7234 FT 40
81,M,577,En Couple,0,TRUE,584 VY 70
30,F,772,En Couple,1,TRUE,9418 SZ 66
49,F,482,Célibataire,0,FALSE,3047 GN 97
29,M,520,En Couple,1,FALSE,5345 VW 66
26,F,532,En Couple,4,FALSE,4212 CQ 67
31,F,201,En Couple,1,FALSE,5844 OA 60
34,M,533,En Couple,2,FALSE,7890 WJ 49
24,M,581,En Couple,1,FALSE,2362 QC 62
28,M,164,Seule,2,FALSE,7085 QD 48
53,M,440,En Couple,3,FALSE,4166 XW 63
29,F,853,Célibataire,0,FALSE,2682 IW 11
74,M,159,En Couple,3,FALSE,7441 TY 10
65,M,599,Célibataire,0,FALSE,2764 ZW 98
83,M,1285,En Couple,4,FALSE,7970 PT 57
50,M,454,Célibataire,0,FALSE,4219 SY 63
33,F,443,En Couple,4,FALSE,9016 ON 25
60,M,413,En Couple,0,FALSE,4524 ZA 56
42,F,454,En Couple,1,FALSE,9003 AB 93
23,F,835,Célibataire,0,FALSE,4446 ER 70
54,M,410,En Couple,0,FALSE,7728 AX 45
20,M,582,Célibataire,0,FALSE,2105 GB 65
26,M,199,Célibataire,0,FALSE,9636 VA 86
29,M,757,En Couple,0,FALSE,7982 KR 30
74,F,407,En Couple,4,FALSE,4574 VO 74
37,F,463,En Couple,4,TRUE,3867 VH 22
19,M,206,Célibataire,0,FALSE,9199 FL 80
52,M,1129,En Couple,2,TRUE,6134 XX 73
32,F,533,En Couple,2,TRUE,2162 TJ 94
61,M,1129,En Couple,0,FALSE,527 DK 31
54,M,562,En Couple,2,FALSE,3710 WQ 38
27,M,585,En Couple,3,TRUE,1664 JA 15
69,M,1079,En Couple,4,FALSE,9984 JN 72
57,M,156,En Couple,0,FALSE,9406 FB 13
29,M,817,Marié(e),1,FALSE,6468 EF 86
54,Homme,476,Célibataire,0,FALSE,6214 PD 54
73,M,469,Célibataire,0,FALSE,3403 CU 71
37,M,220,En Couple,1,FALSE,8274 HO 91
43,M,542,En Couple,1,FALSE,6259 FA 31
42,M,575,En Couple,2,FALSE,9988 CY 71
57,M,525,En Couple,1,FALSE,20 NY 45
52,M,229,Célibataire,0,FALSE,2136 TI 28
19,F,552,Célibataire,0,FALSE,8959 ED 82
20,M,1032,En Couple,4,FALSE,7411 HF 19
20,M,512,Célibataire,0,FALSE,7679 FG 59
27,M,464,En Couple,0,FALSE,1944 BA 75
35,M,455,En Couple,1,FALSE,6377 GY 80
75,M,540,Célibataire,0,FALSE,335 VK 56
57,F,717,En Couple,0,FALSE,4973 ED 95
82,M,800,En Couple,1,FALSE,8813 WX 23
42,M,158,En Couple,0,FALSE,2788 ZE 94
52,M,1049,En Couple,0,FALSE,3121 EL 60
48, ,464,Célibataire,0,FALSE,1298 XJ 95
27,M,185,Célibataire,0,FALSE,4402 TN 47
46,M,1303,Seule,2,FALSE,1171 SL 60
31,M,565,En Couple,2,FALSE,8788 KZ 67
78,F,404,Seule,2,FALSE,1023 GO 17
27,M,223,En Couple,2,TRUE,9202 RH 86
53,M,485,En Couple,1,TRUE,5879 PB 37
52,M,527,Seule,3,FALSE,4834 BE 41
78,F,560,En Couple,0,FALSE,1335 EY 90
20,F,424,En Couple,0,FALSE,1238 AP 63
82,Féminin,511,En Couple,2,FALSE,2084 BA 75
73,F,206,Célibataire,0,FALSE,6215 DD 39
40,F,1204,En Couple,3,FALSE,2173 RL 71
64,M,1021,En Couple,3,FALSE,1578 NT 41
44,F,154,En Couple,2,FALSE,2284 LA 49
44,F,449,En Couple,2,FALSE,508 XU 20
63,M,705,En Couple,2,TRUE,5028 QG 57
42,M,493,En Couple,2,FALSE,7191 VA 19
46,M,206,Célibataire,0,FALSE,977 FP 51
57,F,731,Célibataire,0,FALSE,6205 QY 34
22,F,1112,Célibataire,0,FALSE,1677 NB 48
69,M,1213,En Couple,3,FALSE,4793 WQ 90
29,M,191,Célibataire,0,FALSE,7175 PQ 26
19,F,550,Célibataire,0,FALSE,3939 AD 24
44,M,516,En Couple,2,FALSE,3339 XB 28
66,M,224,En Couple,3,FALSE,3706 AL 41
18,F,496,En Couple,0,FALSE,239 CJ 31
52,F,195,En Couple,0,FALSE,457 BZ 52
19,F,852,Célibataire,0,FALSE,433 BA 19
29,F,1140,En Couple,2,FALSE,4820 QH 88
45,M,226,En Couple,1,TRUE,7724 MR 49
57,M,540,En Couple,2,FALSE,2506 AO 87
64,M,541,Célibataire,0,FALSE,7825 US 46
71,M,548,Célibataire,0,FALSE,5522 CA 18
55,M,438,Célibataire,0,FALSE,3600 WA 92
48,M,766,En Couple,1,TRUE,5087 UN 53
53,F,205,Célibataire,0,FALSE,9598 RB 17
22,M,519,En Couple,3,TRUE,6910 FB 56
58,M,498,En Couple,1,TRUE,5470 MF 32
83,Homme,227,En Couple,4,TRUE,6613 WJ 88
65,M,247,Célibataire,0,FALSE,8027 TF 63
18,M,1371,En Couple,0,FALSE,1091 EQ 70
18,F,929,En Couple,1,TRUE,3689 QW 88
81,M,1145,En Couple,1,FALSE,3444 JZ 97
72,M,482,Célibataire,0,FALSE,6393 NW 47
67,F,545,Célibataire,0,FALSE,6956 HJ 80
36,F,175,Célibataire,0,FALSE,3763 HY 57
25,M,977,En Couple,0,TRUE,3976 DX 17
51,M,497,Célibataire,0,FALSE,267 MR 77
44,M,531,Célibataire,0,FALSE,7570 GI 30
84,M,417,En Couple,2,FALSE,286 SN 94
46,M,194,Célibataire,0,FALSE,4428 WM 55
69,F,159,Célibataire,0,FALSE,4116 YA 23
20,Homme,482,En Couple,0,FALSE,9281 SM 23
80,M,192,Célibataire,0,FALSE,6685 KC 21
30,M,458,En Couple,1,TRUE,4793 OX 64
83,M,467,Célibataire,0,FALSE,2518 YK 89
49,M,433,En Couple,3,FALSE,7747 PK 58
51,F,492,En Couple,0,FALSE,5315 ZT 95
31,M,446,En Couple,0,TRUE,1786 XM 49
66,M,538,Célibataire,0, ,900 KR 31
68,F,1168,En Couple,2,FALSE,7154 UR 98
31,F,592,En Couple,4,TRUE,4817 LX 83
